time,request_count,regular_vm_count,evictable_vm_count,lifetime_distribution,vcpu_distribution
0.8198958332650363,0.875,1.0,0.0,"[0.010056237934191388, 0.010056237231836204, 0.010056236304727358, 0.010056235836490566, 0.010056236763599413, 0.010056235602372171, 0.010056236538845752, 0.010056235368253777]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8199189812876284,0.125,1.0,0.0,"[1.52652217290514e-05, 5.294236332222503e-05]","[0.125, 0.125]"
0.8199305557645857,0.25,1.0,0.0,"[0.00017552588418332776, 0.0002179066797270962, 0.00010167778764606948]","[0.125, 0.25, 0.25]"
0.8199421297758818,0.125,1.0,0.0,"[0.0004929147143274397, 0.0005398846424675556]","[0.25, 0.25]"
0.8199537037871778,0,0,0,"[3.4202478111627046e-05, 0.00028914016075506335, 0.01005600912560129, 0.010056008891482894, 0.010056007027900467, 0.010056006793782072, 0.0100560086573645, 0.010056006559663678, 0.010056007496137259, 0.010056006334910017]","[0.125, 0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8199999998323619,0,0,0,[3.5826229654102225e-05],[0.125]
0.8200347223319113,0.25,1.0,0.0,"[2.78615780342517e-05, 0.0004814118594935568, 0.0004814118594935568]","[0.125, 0.5, 0.5]"
0.8200462963432074,0.125,1.0,0.0,"[3.965538584508335e-05, 3.965538584508335e-05]","[0.125, 0.125]"
0.8200578703545034,0,0,0,"[0.00015445675505784348, 0.010053431753646324, 0.01005343151952793, 0.010053430826537478, 0.010053430826537478, 0.010053431285409533, 0.010053430592419083, 0.010053431987764719, 0.010053431060655874]","[0.125, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
0.8200694443657994,0,0,0,[0.0002152124639634015],[0.125]
0.8200810183770955,0,0,0,[0.00031239120777163667],[0.25]
0.8200925923883915,0,0,0,[0.0005224729015487853],[0.125]
0.8201273148879409,0,0,0,"[0.010051597585854884, 0.01005159665874604, 0.010051596424627643, 0.010051588979662672, 0.010051597361101224, 0.010051595956390854, 0.010051598054091676, 0.010051596892864435, 0.0009231506431560811, 0.0009231506431560811]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.125, 0.125]"
0.8201388888992369,0.125,1.0,0.0,"[0.0010307803853070382, 0.0010307803853070382]","[0.125, 0.125]"
0.820162036921829,0.25,1.0,0.0,"[1.9008493927898956e-05, 3.273375977052263e-05, 3.273375977052263e-05]","[0.125, 0.125, 0.125]"
0.8201851854100823,0.375,1.0,0.0,"[0.00011053041288036743, 0.00011057743321888041, 0.00011056952001711912, 0.00011056952001711912]","[0.125, 0.125, 0.125, 0.125]"
0.8201967594213784,0.125,1.0,0.0,"[1.3832098748769113e-05, 1.474522604360807e-05]","[0.125, 0.125]"
0.8202083334326744,0,0,0,[0.0003072690437775952],[0.125]
0.8202314814552665,0.25,1.0,0.0,"[0.000294955249646056, 0.00028791257499638696, 0.003106161380184874]","[0.25, 0.125, 0.5]"
0.8202430554665625,0.625,1.0,0.0,"[0.00015167083043634002, 0.00015167083043634002, 0.0031059069684070645, 0.00023944972067309206, 0.00010931214503382416, 0.0005040323507536881]","[0.125, 0.125, 0.5, 0.5, 0.125, 0.25]"
0.8202546294778585,0.125,1.0,0.0,"[2.8195833549596104e-05, 0.00020425799869394458]","[0.125, 0.5]"
0.8202662034891546,0,0,0,[0.00017203166713340533],[0.125]
0.8202893519774079,0,0,0,[0.00042521944587824053],[0.125]
0.8203125,0,0,0,[0.00010805104288567594],[0.125]
0.8203356480225921,0.25,1.0,0.0,"[0.0014741503561122725, 0.001474150131358613, 0.0002976462158464239]","[0.125, 0.125, 0.125]"
0.8203587965108454,0.125,1.0,0.0,"[0.0023573790930420556, 0.0009030905268554167]","[0.25, 0.25]"
0.8203703705221415,0,0,0,[0.0022735303857662264],[0.125]
0.8203935185447335,0.375,1.0,0.0,"[0.006434460811690959, 0.008105668686684336, 2.8622715666858855e-05, 0.0026123719433441615]","[0.125, 0.125, 1.0, 0.25]"
0.8204050925560296,0.125,1.0,0.0,"[8.405353277751319e-05, 0.00012125421534203435]","[0.125, 0.125]"
0.8204166665673256,0.25,1.0,0.0,"[4.883574873860041e-05, 0.00034275497766175414, 0.000910232364692601]","[0.25, 0.125, 0.25]"
0.8204282405786216,0.125,1.0,0.0,"[1.624723602052481e-05, 1.624723602052481e-05]","[0.125, 0.125]"
0.8204398145899177,0.125,1.0,0.0,"[0.00013505979315898335, 0.00013505979315898335]","[0.125, 0.125]"
0.820451389066875,0.625,1.0,0.0,"[0.0009012486893453473, 0.0028878657455205545, 0.00015061920806357462, 0.00015061920806357462, 0.00015061920806357462, 0.00015061920806357462]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
0.820462963078171,0.375,1.0,0.0,"[0.003642355118056244, 0.0005105447846969353, 0.00029203874314838744, 0.00029203874314838744]","[0.125, 0.25, 0.125, 0.125]"
0.8205092591233552,0,0,0,[0.00017230283242358304],[0.125]
0.8205208331346512,0.125,1.0,0.0,"[0.11863350952363147, 0.11863350952363147]","[0.125, 0.125]"
0.8205555556342006,0.375,1.0,0.0,"[3.4387759409671175e-05, 3.438658881769465e-05, 0.006980201972640741, 0.008570007471565035]","[0.125, 0.125, 0.125, 0.125]"
0.8205671296454966,0.25,1.0,0.0,"[0.0013540066486017906, 0.983497888712796, 0.983497888712796]","[0.5, 0.125, 0.125]"
0.8205787036567926,0,0,0,"[0.0013537841237494215, 0.0013537850602230027, 0.001353784591986212, 0.0013537848261046075, 0.0013537843578678168, 0.001353780405949304, 0.001353786689687034, 0.0013537864555686386, 0.001353753632169617, 0.00135378808503267, 0.001353787382677484, 0.0001599594738210848, 0.00015995738548499867, 0.00015995738548499867]","[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.25]"
0.8205902776680887,0.375,1.0,0.0,"[0.001353553929178422, 0.00010584679009967488, 0.00010577742550151401, 0.00010579441313227733]","[0.5, 0.125, 0.125, 0.125]"
0.8206018516793847,0,0,0,"[0.001353327911279595, 0.0013533220957786555, 0.001353321627541865, 2.8392521095859475e-05, 0.00045344995704454916, 0.00026527882327034564, 0.005087726348684122, 0.005113331306329711, 0.005101703694485339, 0.014569787541774607]","[0.5, 0.5, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]"
0.820613426156342,0,0,0,[5.782406899481696e-05],[0.125]
0.8206250001676381,0,0,0,"[0.00029148569931026293, 0.0002914854651918676, 0.0002914852310734723, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972633610372, 0.6853972631269188, 0.6853972631269188, 0.6853972631269188, 0.6853972631269188, 0.0008950015958266027]","[0.25, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25]"
0.8206365741789341,0,0,0,[0.00028099861864045643],[0.5]
0.8206481481902301,0.375,1.0,0.0,"[0.07954772323645558, 0.00030992159583166146, 0.0014214505300828475, 0.0014214505300828475]","[0.125, 0.125, 0.125, 0.125]"
0.8206597222015262,0,0,0,[0.00015832827731363894],[0.25]
0.8206712962128222,0.375,1.0,0.0,"[0.0010652100425447332, 0.000925091877972061, 8.286109287233994e-05, 7.576233281989169e-05]","[0.25, 0.25, 0.5, 0.5]"
0.8206828702241182,0.125,1.0,0.0,"[0.00047492898065653287, 0.00047492898065653287]","[0.125, 0.125]"
0.8206944442354143,0.125,1.0,0.0,"[1.3864922147790829e-05, 1.99283731972585e-05]","[0.125, 0.125]"
0.8207060187123716,0.5,1.0,0.0,"[0.12447507768273461, 0.12447507745798095, 0.12447507722386256, 0.001420286025184602, 0.001420286025184602]","[0.125, 0.125, 0.125, 0.125, 0.125]"
0.8207175927236676,0.375,1.0,0.0,"[0.00047703826565666257, 0.00047703826565666257, 0.00015717215385394534, 0.00015717215385394534]","[0.125, 0.125, 0.25, 0.25]"
0.8207291667349637,0.375,0.5,0.5,"[0.0003289775689701282, 0.0003289768759796781, 0.0004753842566527782, 0.00014616368215305953]","[0.5, 0.5, 0.125, 0.25]"
0.8207407407462597,0.5,1.0,0.0,"[0.015102802448168737, 0.001432252537453282, 0.001432252537453282, 0.001432252537453282, 0.001432252537453282]","[1.0, 0.125, 0.125, 0.125, 0.125]"
0.8207523147575557,0,0,0,"[0.00019362008958914706, 5.394231108277878e-05, 5.394231108277878e-05, 5.394231108277878e-05, 5.394231108277878e-05, 5.392159628716222e-05, 5.392159628716222e-05, 5.392159628716222e-05, 5.392159628716222e-05, 0.0001949554447275501, 0.0001949554447275501, 0.0001949554447275501, 0.0001949554447275501, 0.00019495521060915478, 0.00019495521060915478, 0.00019495521060915478, 0.00019495521060915478, 0.0016950664217868228]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]"
0.8207638887688518,0.25,1.0,0.0,"[0.00020974745699127586, 0.00020974745699127586, 0.002606916244919433]","[0.125, 0.125, 0.125]"
0.8207754627801478,0.125,1.0,0.0,"[0.006273553532958323, 0.001317234711736959]","[0.25, 0.25]"
0.8208101852796972,0.625,0.8333333333333334,0.16666666666666666,"[0.00028001077948330784, 0.0011181188801127507, 0.00016185182471612514, 0.0002968185043069279, 0.0005002888350717094, 0.0006399468352560424]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
0.8208217592909932,0,0,0,"[0.00673538244689979, 0.008192422484844879, 0.007940644080110306, 0.007940643845991911, 0.00892068519365388, 0.00866182524125128, 0.007940643611873516, 0.008192422025972824, 0.008661824538896096, 0.008920684257180298, 0.008661824070659305, 0.008920685418407539, 0.008192422250726483, 0.007695953965653543, 0.007695953497416753, 0.007695953263298358]","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]"
0.8208333333022892,0,0,0,[0.001316070665710768],[0.25]
